folioviv,tenencia,renta,ubica_geo,tam_loc,est_socio,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,cocina,cuart_dorm,num_cuarto,lugar_coc,agua_ent,ab_agua,dotac_agua,excusado,uso_compar,sanit_agua,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos,combus,eli_basura,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,medid_luz,bomba_agua,tanque_gas,aire_acond,calefacc,p_grietas,p_pandeos,p_levanta,p_humedad,p_fractura,p_electric,p_tuberias,antiguedad_no_especificada
702511304,1,2500,7089,1,2,2,8,10,2,-1.0,1,2,3,1,1,1,2,1,2,1,1,0,0,1,1,6,3,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1
702511305,2,0,7089,1,2,1,8,3,2,29.0,1,2,3,1,1,3,1,1,2,2,0,1,0,1,1,7,3,1,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,0
702511306,4,0,7089,1,2,1,8,10,2,10.0,1,2,3,1,2,3,1,1,2,2,0,1,0,1,1,6,3,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
702512901,4,0,7089,1,3,1,8,10,3,24.0,1,3,5,1,1,1,2,1,2,1,1,0,0,1,1,6,3,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
702512902,3,0,7089,1,3,1,8,10,3,3.0,1,1,3,1,1,1,2,1,2,1,1,0,0,1,1,7,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
702512904,4,0,7089,1,3,1,8,10,3,40.0,1,3,4,1,1,1,2,1,2,1,3,0,0,1,1,16,3,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0
702512905,1,4000,7089,1,3,1,8,10,3,-1.0,1,1,2,1,1,1,2,1,2,2,1,1,0,1,1,12,3,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,1
702512906,3,0,7089,1,3,1,8,10,3,10.0,1,2,3,1,1,1,2,1,2,1,2,1,0,1,1,7,3,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
702513001,4,0,7089,1,1,1,8,3,2,15.0,2,2,2,3,2,1,2,1,2,2,0,1,0,1,1,3,1,4,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,0
702513002,4,0,7089,1,1,1,8,3,2,10.0,1,2,3,1,1,1,2,1,2,1,1,0,0,1,1,4,3,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
702513003,2,0,7089,1,1,1,8,3,2,-1.0,1,1,4,1,1,1,2,1,2,2,1,0,0,1,1,12,3,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1
702513004,4,0,7089,1,1,1,8,3,2,6.0,1,4,6,1,1,1,2,1,2,1,2,0,0,1,1,5,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
702513005,2,0,7089,1,1,1,3,3,1,15.0,1,2,3,2,1,1,2,1,2,2,0,1,0,2,1,3,3,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
702513006,4,0,7089,1,1,1,8,10,3,30.0,1,4,5,1,1,1,2,1,2,1,2,0,0,1,1,10,3,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,2,2,0
702514403,4,0,7089,1,4,1,8,10,3,6.0,1,2,4,1,1,1,2,1,2,1,1,0,0,1,1,6,3,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,0
702514404,3,0,7089,1,4,1,8,10,3,10.0,1,2,5,1,1,1,2,1,2,1,2,1,0,1,1,10,3,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,0
702514405,4,0,7089,1,4,1,8,3,3,30.0,1,2,3,1,1,1,2,1,2,1,1,0,0,1,1,3,3,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0
702515201,3,0,7089,1,3,1,8,10,2,35.0,1,2,3,1,1,1,3,1,2,1,1,0,0,1,1,5,3,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702515202,1,3000,7089,1,3,1,8,10,3,1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,10,3,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,0
702515203,5,0,7089,1,3,1,8,10,2,30.0,1,2,3,1,1,1,3,1,2,1,1,0,0,1,1,6,3,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702515204,3,0,7089,1,3,1,8,10,2,30.0,1,2,3,1,1,1,3,1,2,2,2,1,0,1,1,5,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,0
702515205,4,0,7089,1,3,1,8,10,2,39.0,1,2,4,1,1,1,2,1,2,2,1,0,0,1,1,4,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
702515206,3,0,7089,1,3,1,8,10,2,-1.0,1,2,3,1,1,1,5,1,2,1,1,0,0,1,1,5,3,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1
702516301,4,0,7089,1,1,1,8,3,1,1.0,2,3,3,1,2,1,3,1,2,2,0,1,0,1,1,4,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0
702516302,5,0,7089,1,1,1,8,3,2,20.0,1,3,5,1,3,0,0,1,1,2,1,2,0,1,1,6,3,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
702516303,4,0,7089,1,1,1,8,3,1,12.0,2,1,1,5,3,0,0,1,2,2,1,0,0,2,1,3,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,2,0
702516304,4,0,7089,1,1,1,8,3,1,1.0,2,1,1,4,3,0,0,1,1,2,0,1,0,2,1,2,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1,0
702516305,4,0,7089,1,1,1,8,10,3,9.0,1,2,6,1,1,3,1,1,2,1,1,1,0,1,1,12,3,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0
702516306,4,0,7089,1,1,1,8,10,3,13.0,1,2,4,1,1,3,2,1,2,2,2,0,0,1,1,8,3,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,0
702517501,4,0,7089,1,1,1,3,3,2,15.0,1,2,3,1,2,1,1,1,2,2,0,1,0,1,1,3,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
702517502,2,0,7089,1,1,1,8,10,2,17.0,1,2,4,1,1,1,2,1,2,2,0,1,0,1,1,5,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702517504,3,0,7089,1,1,1,8,10,3,1.0,1,2,5,1,1,1,2,1,2,1,1,0,0,1,1,6,3,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,1,2,1,2,0
702517505,4,0,7089,1,1,1,8,10,3,19.0,1,2,4,1,1,1,2,1,2,2,0,1,1,1,1,5,3,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702517506,4,0,7089,1,1,1,8,3,2,23.0,1,2,4,1,1,1,1,1,2,2,0,1,0,1,1,4,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
702518201,4,0,7096,3,1,2,8,3,2,20.0,1,3,7,2,1,1,1,1,2,2,0,1,0,1,1,6,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702518203,4,0,7096,3,1,2,8,3,2,7.0,1,2,4,2,2,1,1,1,2,2,0,1,0,1,1,3,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702518204,4,0,7096,3,1,1,8,3,2,13.0,1,1,2,2,2,1,1,1,2,2,0,1,0,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
702518205,4,0,7096,3,1,2,8,3,2,1.0,1,1,2,2,2,1,1,1,2,2,0,1,0,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0
702518206,4,0,7096,3,1,1,8,3,2,-1.0,1,2,4,2,2,1,3,1,2,2,0,1,0,1,1,6,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1
702518407,4,0,7096,3,1,1,8,3,3,7.0,1,2,5,2,1,1,1,1,2,1,1,0,0,1,1,5,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
702518408,4,0,7096,3,1,1,8,3,2,2.0,2,2,3,4,2,1,1,1,2,2,0,1,0,1,1,4,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0
702518409,4,0,7096,3,1,1,8,3,1,4.0,1,1,3,2,2,1,1,1,1,2,0,1,0,1,1,3,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702518410,4,0,7096,3,1,1,3,3,1,17.0,2,1,1,4,2,1,1,3,0,0,0,0,0,1,1,3,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,9,9,2,1,9,2,2,0
702518411,4,0,7096,3,1,1,8,10,2,20.0,1,2,4,2,2,1,1,1,2,2,0,1,0,1,1,6,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702518412,4,0,7096,3,1,1,8,3,1,0.0,2,2,2,1,1,1,1,1,2,1,1,0,0,1,1,5,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
702518713,4,0,7096,3,1,2,8,3,2,1.0,2,3,4,4,2,1,1,1,2,2,1,0,0,1,1,3,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
702518714,4,0,7096,3,1,1,8,3,1,12.0,1,3,4,2,2,1,1,1,1,2,0,1,0,1,1,3,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,0
702518715,4,0,7096,3,1,1,8,10,2,9.0,2,1,2,4,2,1,1,1,2,2,0,1,0,1,1,4,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702518716,4,0,7096,3,1,1,8,3,1,15.0,1,2,4,2,2,1,1,1,2,2,0,1,0,1,1,5,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702518717,4,0,7096,3,1,1,8,3,1,10.0,2,2,3,4,2,1,1,1,2,2,0,1,0,1,1,4,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
702518718,4,0,7096,3,1,1,8,3,2,13.0,2,2,3,4,2,1,1,1,2,2,1,0,0,1,1,4,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0
702518919,4,0,7096,3,1,1,8,3,2,20.0,1,3,5,1,1,1,3,1,2,2,0,1,0,1,1,8,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702518920,4,0,7096,3,1,1,8,10,2,20.0,1,2,3,1,1,1,3,1,2,2,1,0,0,1,1,4,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702518921,4,0,7096,3,1,1,8,3,2,20.0,1,4,5,1,1,1,1,1,2,2,0,1,1,1,1,7,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702518922,4,0,7096,3,1,1,8,3,2,40.0,1,1,2,1,1,1,1,1,2,2,0,1,0,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702518923,4,0,7096,3,1,1,8,10,2,20.0,1,1,3,1,1,1,1,1,2,1,0,1,0,1,1,3,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702518924,4,0,7096,3,1,1,8,3,2,28.0,1,3,4,1,1,1,1,1,2,2,1,0,0,1,1,3,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702519201,4,0,7097,2,2,1,8,3,2,-1.0,2,1,1,6,2,1,2,1,1,2,0,1,0,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
702519202,4,0,7097,2,2,1,8,10,2,-1.0,1,2,3,1,1,1,2,1,2,1,1,0,1,1,1,6,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
702519203,2,0,7097,2,2,2,3,3,1,15.0,1,1,2,1,2,6,2,1,1,2,0,1,0,1,1,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
702519204,1,1500,7097,2,2,1,8,10,2,20.0,2,2,3,5,1,1,2,1,2,1,0,1,0,1,1,6,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,9,9,9,0
702519205,1,1600,7097,2,2,1,8,10,2,2.0,1,1,2,1,2,1,2,1,2,2,0,1,0,1,1,7,3,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
702519206,4,0,7097,2,2,1,8,9,2,26.0,1,1,2,1,2,1,2,1,1,2,1,0,0,1,1,5,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,0
702519409,2,0,7097,2,2,1,8,10,2,-1.0,1,2,3,3,1,1,1,1,2,1,2,0,0,1,1,12,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1
702519410,4,0,7097,2,2,1,8,10,2,35.0,1,1,4,3,2,1,1,1,2,1,1,1,0,1,1,5,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0
702519411,4,0,7097,2,2,1,8,10,2,20.0,2,1,2,3,2,1,1,1,2,2,0,1,0,1,1,6,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702519412,4,0,7097,2,2,1,8,10,3,27.0,1,2,3,1,1,1,3,1,2,1,1,0,0,1,1,6,3,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,0
702519613,4,0,7097,2,2,1,8,9,2,25.0,1,2,3,2,2,1,1,1,2,2,0,2,0,1,1,5,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,0
702519614,1,1200,7097,2,2,1,8,10,3,30.0,2,1,1,3,1,1,1,1,2,2,1,0,0,2,1,3,3,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0
702519615,4,0,7097,2,2,1,8,10,2,35.0,2,2,2,3,1,1,1,1,2,1,1,1,0,1,1,5,3,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
702519616,2,0,7097,2,2,1,8,10,2,20.0,1,3,6,1,1,1,2,1,2,2,0,1,1,1,1,7,3,1,2,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,0
702519617,1,2000,7097,2,2,1,8,10,3,30.0,1,2,3,1,1,1,1,1,2,1,1,1,0,1,1,5,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,0
702519618,1,1500,7097,2,2,1,8,10,3,20.0,1,2,3,1,1,1,1,1,2,2,0,1,0,1,1,7,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0
702519919,2,0,7097,2,2,1,8,3,2,20.0,1,1,1,1,1,1,2,1,2,2,0,1,0,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,1,2,1,0
702519920,4,0,7097,2,2,1,8,10,2,10.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,4,3,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702519921,4,0,7097,2,2,1,8,10,2,25.0,1,3,6,1,1,3,3,1,2,1,2,0,0,1,1,8,3,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,2,1,0
702519922,4,0,7097,2,2,1,8,10,3,4.0,1,2,4,1,1,1,2,1,2,1,1,0,0,1,1,9,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702519923,4,0,7097,2,2,1,3,3,1,37.0,1,1,1,1,2,1,1,1,2,2,0,1,0,1,1,3,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,1,2,1,0
702519924,2,0,7097,2,2,1,8,10,2,-1.0,1,2,4,1,1,1,1,1,2,2,1,0,0,1,1,8,3,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,1
702520019,2,0,7099,3,2,2,8,3,2,-1.0,1,1,1,1,2,1,2,1,2,2,0,1,0,1,1,1,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
702520020,2,0,7099,3,2,1,8,10,2,6.0,1,1,3,1,1,1,2,1,2,1,1,0,0,1,1,12,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702520022,4,0,7099,3,2,1,8,3,2,5.0,1,3,5,1,2,1,2,1,2,2,0,1,0,1,1,8,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
702520023,4,0,7099,3,2,1,8,10,3,8.0,1,2,5,1,1,1,2,1,2,1,2,0,0,1,1,40,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
702520401,4,0,7099,3,2,1,8,3,3,27.0,1,1,4,1,1,1,2,1,2,1,1,0,0,1,1,4,3,1,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702520402,6,0,7099,3,2,1,8,10,2,15.0,1,1,3,1,2,1,2,1,2,2,0,1,0,1,1,8,3,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702520403,4,0,7099,3,2,2,8,3,3,16.0,1,3,5,1,2,1,2,1,2,2,0,1,0,1,1,6,3,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702520404,2,0,7099,3,2,1,8,3,2,8.0,1,1,2,1,2,1,2,1,1,2,0,1,0,1,1,4,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0
702520405,4,0,7099,3,2,1,8,10,3,28.0,1,3,5,1,1,1,2,1,2,1,2,1,1,1,1,7,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702520406,4,0,7099,3,2,1,8,10,2,45.0,1,1,4,1,1,1,2,1,2,1,0,1,1,1,1,6,3,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,0
702520607,4,0,7099,3,2,1,8,10,3,11.0,1,3,5,1,1,1,2,1,2,1,2,0,0,1,1,8,3,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,0
702520608,4,0,7099,3,2,1,8,10,2,40.0,1,3,6,1,1,1,4,1,2,1,0,1,1,1,1,10,3,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,0
702520609,4,0,7099,3,2,1,8,3,2,32.0,1,2,4,1,1,1,2,1,2,1,1,0,0,1,1,6,3,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,0
702520610,4,0,7099,3,2,1,8,3,2,10.0,1,2,4,1,1,1,2,1,2,2,0,1,1,1,1,4,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0
702520611,4,0,7099,3,2,1,8,3,2,4.0,1,1,2,1,1,1,2,1,2,1,1,0,0,1,1,4,3,1,1,2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,0
702520612,4,0,7099,3,2,1,8,3,2,2.0,1,3,4,1,1,1,2,1,2,1,1,0,0,1,1,8,3,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0
702520813,4,0,7099,3,2,1,8,3,2,8.0,1,2,4,1,1,1,2,1,2,2,0,1,0,1,1,4,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702520814,4,0,7099,3,2,1,8,3,1,32.0,1,2,3,2,2,1,2,1,1,2,0,1,0,1,1,4,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
702520815,4,0,7099,3,2,2,8,3,3,10.0,1,1,2,1,1,1,2,1,2,1,1,0,0,1,1,3,3,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,1,0
702520816,4,0,7099,3,2,2,8,3,2,21.0,1,2,5,2,2,1,2,1,1,1,1,0,0,1,1,6,3,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,0
702520817,4,0,7099,3,2,1,8,10,2,10.0,1,5,6,1,1,1,2,1,2,1,2,1,0,1,1,20,3,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0
702520818,4,0,7099,3,2,1,8,3,2,-1.0,2,1,1,4,2,1,2,1,2,2,0,1,0,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
702521019,4,0,7099,3,1,1,8,3,2,5.0,1,2,3,2,2,3,1,1,2,2,0,1,0,2,1,4,1,4,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
702521020,4,0,7099,3,1,1,8,3,2,19.0,1,3,4,2,3,0,0,1,2,2,1,0,0,2,1,6,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,0
702521021,4,0,7099,3,1,1,8,3,2,35.0,1,3,4,2,3,0,0,1,2,2,0,1,0,2,1,5,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,0
702521022,4,0,7099,3,1,1,8,3,2,24.0,1,1,2,2,3,0,0,2,2,3,0,1,0,2,1,4,1,4,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,0
702521023,4,0,7099,3,1,1,6,3,2,23.0,1,2,3,2,3,0,0,2,2,3,0,1,0,2,1,4,1,4,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,0
702521024,4,0,7099,3,1,1,7,3,2,40.0,1,3,4,1,3,0,0,2,2,3,0,1,0,2,1,5,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
702521301,4,0,7099,3,1,1,8,3,2,10.0,1,3,4,2,3,0,0,2,2,3,0,1,0,5,1,4,1,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,0
702521302,4,0,7099,3,1,1,8,3,3,8.0,1,6,7,1,1,3,1,1,2,1,0,1,1,2,1,4,1,2,1,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0
702521303,4,0,7099,3,1,1,8,3,2,24.0,1,2,4,2,3,0,0,2,2,3,0,1,0,5,1,5,1,4,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,0
702521304,4,0,7099,3,1,1,8,3,2,32.0,1,2,3,2,1,4,1,1,2,2,0,1,1,2,1,12,1,4,1,2,1,1,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0
702521507,4,0,7099,3,1,2,8,3,2,2.0,1,2,3,1,3,0,0,2,1,3,0,1,0,5,1,5,3,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702521508,4,0,7099,3,1,1,8,4,2,30.0,1,1,3,2,2,4,4,1,1,2,0,1,0,2,1,6,1,4,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,0
702521509,4,0,7099,3,1,1,8,3,2,25.0,1,2,4,2,2,2,4,1,2,2,0,1,0,2,1,6,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702521510,4,0,7099,3,1,1,8,3,3,10.0,1,2,4,1,3,0,0,1,2,2,0,1,0,2,1,7,3,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702521511,4,0,7099,3,1,1,8,3,2,12.0,1,3,5,2,2,2,4,1,2,2,0,1,0,2,1,12,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702521512,4,0,7099,3,1,1,8,3,2,29.0,1,2,4,1,1,4,4,1,2,1,1,0,0,2,1,7,3,4,1,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0
702521713,4,0,7099,3,1,2,8,3,3,3.0,1,4,5,1,2,3,4,1,2,2,0,1,0,2,1,7,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702521714,4,0,7099,3,1,1,8,10,3,10.0,1,3,4,2,3,0,0,2,2,3,0,1,0,2,1,6,1,4,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702521715,2,0,7099,3,1,1,8,3,2,4.0,1,1,2,1,3,0,0,1,2,2,0,1,0,2,1,3,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702521716,4,0,7099,3,1,1,8,3,2,-1.0,1,2,3,2,3,0,0,1,2,2,0,1,0,2,1,4,1,4,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,9,2,2,9,2,1
702521717,4,0,7099,3,1,2,8,3,2,21.0,1,2,3,2,3,0,0,1,1,2,0,2,0,2,1,7,1,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702521718,4,0,7099,3,1,1,6,3,2,20.0,1,3,4,1,3,0,0,1,2,2,0,1,0,2,1,7,1,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
702522302,3,0,7101,1,4,1,8,10,2,14.0,1,2,4,1,1,1,4,1,2,1,1,0,0,1,1,8,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
702522303,4,0,7101,1,4,1,8,10,2,20.0,2,2,3,1,1,1,2,1,2,1,2,0,0,1,1,10,3,3,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,0
702522304,1,2000,7101,1,4,3,8,10,2,-1.0,2,1,3,1,1,1,4,1,2,2,1,0,0,1,1,4,7,3,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1
702522305,3,0,7101,1,4,1,8,10,2,16.0,1,2,4,1,1,1,2,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
702522306,2,0,7101,1,4,1,8,10,3,15.0,1,2,4,1,1,1,3,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702523501,4,0,7101,1,2,1,8,10,3,20.0,2,2,4,1,2,1,4,1,2,2,0,1,0,1,1,9,3,3,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
702523502,4,0,7101,1,2,1,8,3,2,24.0,2,1,1,6,1,1,3,1,1,1,0,1,1,1,1,3,7,3,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
